lon,lat,v17_reach_id,v16_reach_id,boundary_flag,boundary_percent,dominant reach,v16 number of reaches
-96.56300745775347,47.76714793041773,71226600091,71226600091,0,0,0,0
-96.48225064759166,47.79702997666416,71226600101,71226600101,0,0,0,0
-96.41773906820592,47.86510860200877,71226600111,71226600111,0,0,0,0
-96.33138853760829,47.89219590876556,71226600121,71226600121,0,0,0,0
-96.25714267294296,47.893821982013414,71226600131,71226600131,0,0,0,0
-96.19107224749403,47.9097603053791,71226600141,71226600141,0,0,0,0
-96.1947264516606,47.96749051050427,71226600151,71226600151,0,0,0,0
-96.20856318802785,47.99913583619242,71226600166,71226600166,0,0,0,0
-97.01488374944542,47.87181157826271,71226700011,71226700011,0,0,0,0
-96.97457684599654,47.804957557485864,71226700021,71226700021,0,0,0,0
-96.93930345853339,47.75966873223189,71226700031,71226700031,0,0,0,0
-96.91545582987321,47.7057286668294,71226700041,71226700041,0,0,0,0
-96.8851461721365,47.65027617325756,71226700051,71226700051,0,0,0,0
-96.85586604377274,47.569268384122516,71226700061,71226700061,0,0,0,0
-96.85625185739572,47.510331632647166,71226700071,71226700071,0,0,0,0
-96.85728282095585,47.42863639902393,71226700081,71226700081,0,0,0,0
-96.84371344241174,47.36823085506505,71226700091,71226700091,0,0,0,0
-96.84029600644669,47.284181311050666,71226700101,71226700101,0,0,0,0
-96.83555455640358,47.21428679634839,71226700111,71226700111,0,0,0,0
-96.82836267819107,47.1632337974294,71226700121,71226700121,0,0,0,0
-96.82442348219318,47.1210657965765,71226700131,71226700131,0,0,0,0
-96.82138565980509,47.06173953558309,71226700141,71226700141,0,0,0,0
-96.82630997020523,47.012203246042915,71226800011,71226800151,0,0,0,0
-96.8065492713539,46.96246822485492,71226800021,71226800161,0,0,0,0
-96.77265913076124,46.92590193361498,71226800031,71226800171,0,0,0,0
-96.77436509833339,46.880303584072664,71226800041,71226800181,0,0,0,0
-96.78384211805557,46.838473706028815,71226800051,71226800191,0,0,0,0
-96.79607468159138,46.79490211414773,71226800061,71226800201,0,0,0,0
-96.78432173937114,46.75892620775614,71226800071,71226800211,0,0,0,0
-97.23069415450922,49.87313156985743,71227000011,71227000011,0,0,0,0
-97.38642343996472,49.86706138986074,71227000021,71227000021,0,0,0,0
-97.47427513393133,49.864288211082055,71227000031,71227000031,0,0,0,0
-97.52209053275992,49.88835386755663,71227000041,71227000041,0,0,0,0
-97.58174454821906,49.927146776460916,71227000051,71227000051,0,0,0,0
-97.65016872865048,49.96259676050206,71227000061,71227000061,0,0,0,0
-97.73340752022904,50.005269366497295,71227000071,71227000071,0,0,0,0
-97.8030400492087,50.011304634532394,71227000081,71227000081,0,0,0,0
-97.84653171714001,50.04170454354401,71227000091,71227000091,0,0,0,0
-97.94437566582681,50.04417405007367,71227000101,71227000101,0,0,0,0
-98.05072312861839,50.0182891039613,71227000111,71227000111,0,0,0,0
-98.11189924618262,49.96529720251883,71227000121,71227000121,0,0,0,0
-98.22847850225493,49.94062252179427,71227000131,71227000131,0,0,0,0
-98.32954981534748,49.94631305750577,71227000144,71227000144,0,0,0,0
-98.37572603433418,49.91885049974172,71227000151,71227000151,0,0,0,0
-98.40768117239219,49.879406589897656,71227000161,71227000161,0,0,0,0
-98.46517603767495,49.832613697597836,71227000171,71227000171,0,0,0,0
-98.46873154502929,49.785616085308476,71227000181,71227000181,0,0,0,0
-98.51949124782215,49.75739872383898,71227000191,71227000191,0,0,0,0
-98.58290362463651,49.7539571215064,71227000201,71227000201,0,0,0,0
-98.66679016327306,49.75376460417084,71227000211,71227000211,0,0,0,0
-98.72189705107095,49.74734199730217,71227000221,71227000221,0,0,0,0
-98.78168086239745,49.74104014962987,71227000231,71227000231,0,0,0,0
-98.83361952390649,49.70898380458751,71227000241,71227000241,0,0,0,0
-98.90733362416722,49.69258566160677,71227000251,71227000251,0,0,0,0
-98.96715032511491,49.71277761256903,71227000261,71227000261,0,0,0,0
-99.04623126284044,49.69701860103188,71227000271,71227000271,0,0,0,0
-99.12044336179395,49.69152675872668,71227000281,71227000281,0,0,0,0
-99.1879730447374,49.70060588748435,71227000291,71227000291,0,0,0,0
-99.23740849345751,49.688646890016656,71227000301,71227000301,0,0,0,0
-99.2747296097868,49.65765751729972,71227000311,71227000311,0,0,0,0
-99.30071388869845,49.61685992481459,71227000321,71227000321,0,0,0,0
-99.3750150178827,49.61183797475618,71227000331,71227000331,0,0,0,0
-99.45087591131015,49.61698385904619,71227000341,71227000341,0,0,0,0
-99.57786701421885,49.66397265433715,71228100011,71228100351,0,0,0,0
-99.68284029518048,49.732727167755314,71228100021,71228100361,0,0,0,0
-99.75115931893228,49.78045648864019,71228100031,71228100371,0,0,0,0
-99.86702502933808,49.84527437659786,71228100041,71228100381,0,0,0,0
-99.94058536025068,49.857461714689244,71228100051,71228100391,0,0,0,0
-100.01519415317897,49.85349340232238,71228100061,71228100401,0,0,0,0
-100.13491619819027,49.87095850719636,71228300011,71228300411,0,0,0,0
-100.20963379093617,49.88849119273205,71228300021,71228300421,0,0,0,0
-100.27538160060354,49.900586555743224,71228300031,71228300431,0,0,0,0
-100.36589352778849,49.88389945671706,71228300041,71228300441,0,0,0,0
-100.43550404862098,49.85361595448089,71228300051,71228300451,0,0,0,0
-100.47162211389615,49.83604173604325,71228300066,71228300466,0,0,0,0
-106.1758279365236,50.94618401765119,71228900033,71228900013,0,0,0,0
-106.31048885361668,50.97801764209903,71228900021,71228900021,0,0,0,0
-106.4305135221004,50.9889044302768,71228900014,71228900034,0,0,0,0
-106.1503365356857,50.924192824811676,71228900046,71228900046,0,0,0,0
-100.33800196851168,53.38905444219239,71230200013,71230200013,0,0,0,0
-100.35077962013354,53.30478878047655,71230100223,71230100023,0,0,0,0
-100.27135344394229,53.246453611926455,71230100213,71230100033,0,0,0,0
-100.1408380595463,53.21498684502747,71230100203,71230100043,0,0,0,0
-100.01492488572993,53.17379357591152,71230100193,71230100053,0,0,0,0
-99.88825903135275,53.165374764255304,71230100183,71230100063,0,0,0,0
-99.76862692817369,53.20960213376774,71230100173,71230100073,0,0,0,0
-99.65818397539631,53.24465485181329,71230100163,71230100083,0,0,0,0
-99.57366460168619,53.18239334124855,71230100153,71230100093,0,0,0,0
-99.45005161268612,53.16524062665052,71230100143,71230100103,0,0,0,0
-100.38407563201388,53.66716492795679,71230200041,71230200011,0,0,0,0
-100.49249298956066,53.67043675681942,71230200051,71230200021,0,0,0,0
-100.44270519502115,53.51979051270826,71230200061,71230200031,0,0,0,0
-100.34210270476156,53.48843041402411,71230200023,71230200043,0,0,0,0
-100.32633602965889,53.59471455528467,71230200031,71230200051,0,0,0,0
-100.3652422404682,53.476221259024534,71230200073,71230200063,0,0,0,0
-100.45499903376383,53.442122868820654,71230300013,71230300013,0,0,0,0
-100.57843571262651,53.444145399611386,71230300023,71230300023,0,0,0,0
-100.63873643970807,53.50671129218552,71230300031,71230300031,0,0,0,0
-100.73804287144723,53.59520908470725,71230300041,71230300041,0,0,0,0
-100.84819158234738,53.655022013583086,71230300121,71230300061,0,0,0,0
-100.94923776654957,53.68401364109356,71230300131,71230300071,0,0,0,0
-100.92798368722767,53.61982340260185,71230300051,71230300091,0,0,0,0
-100.98151589840569,53.75342115361524,71230300141,71230300101,0,0,0,0
-100.53657462942678,53.61184929798897,71230300101,71230300111,0,0,0,0
-100.66354320222402,53.656173114040826,71230300111,71230300121,0,0,0,0
-101.93772728963671,53.877244751812405,71230500071,71230500021,0,0,0,0
-102.01425504389138,53.86923459811464,71230500081,71230500041,0,0,0,0
-102.1113624869939,53.89399836891689,71230500121,71230500051,0,0,0,0
-102.10351434572438,53.870971950808965,71230500091,71230500061,0,0,0,0
-102.23836044731179,53.90375945977628,71230500101,71230500071,0,0,0,0
-102.34281503369677,53.92739979314435,71230500111,71230500081,0,0,0,0
-102.36271084098391,53.91924870635515,71230500131,71230500091,0,0,0,0
-102.47496330107083,53.930127460656394,71230500141,71230500101,0,0,0,0
-102.53787123208363,53.92422464576321,71230500151,71230500111,0,0,0,0
-102.60601147839974,53.93097166993667,71230500161,71230500121,0,0,0,0
-102.73474329144956,53.91449632096653,71230500171,71230500131,0,0,0,0
-102.87117096441833,53.89214512661215,71230500181,71230500141,0,0,0,0
-102.94257219080737,53.84405501873049,71230500191,71230500151,0,0,0,0
-103.01097287264838,53.80267214230649,71230500201,71230500161,0,0,0,0
-101.73475068496884,53.89271577610805,71230500051,71230500181,0,0,0,0
-101.81622692242473,53.88055320871695,71230500061,71230500191,0,0,0,0
-101.48710436220642,54.0082039462303,71230500031,71230500211,0,0,0,0
-101.61223783493959,53.950861759617446,71230500041,71230500221,0,0,0,0
-101.21251064169397,53.83816608356686,71230300091,71230300261,0,0,0,0
-101.35566173531367,53.84751888626257,71230500011,71230500271,0,0,0,0
-101.44990260645771,53.92975502293123,71230500021,71230500281,0,0,0,0
-101.0571925932263,53.861201336832416,71230300081,71230300291,0,0,0,0
-101.04673828068249,53.79580320407338,71230300071,71230300301,0,0,0,0
-102.3580077603755,53.997188470586124,71230600723,71230600013,0,0,0,0
-102.30552605737347,54.04725527020878,71230600693,71230600023,0,0,0,0
-102.38076639315608,53.961140617888,71230600731,71230600031,0,0,0,0
-102.38061477893409,53.956956556712505,71230600741,71230600041,0,0,0,0
-101.9838823180169,54.10330575169832,71230600063,71230600053,0,0,0,0
-102.38819554720442,54.06800506905742,71230600751,71230600091,0,0,0,0
-102.55026082961062,54.034414384187436,71230700271,71230700101,0,0,0,0
-102.1828333541648,53.951399489707725,71230600011,71230600111,0,0,0,0
-102.18741369643895,53.96175698684307,71230600023,71230600123,0,0,0,0
-102.24035050735372,54.088776585753806,71230600703,71230600143,0,0,0,0
-101.92896165031301,54.138084707994764,71230600643,71230600153,0,0,0,0
-101.44760660409064,54.50388830275669,71230600583,71230600163,0,0,0,0
-101.46247361570316,54.52292168509715,71230600321,71230600171,0,0,0,0
-101.46615024313672,54.541147080617215,71230600334,71230600184,0,0,0,0
-102.24570301796626,53.99509776849131,71230600683,71230600193,0,0,0,0
-102.10930594991157,53.976625899239636,71230600033,71230600203,0,0,0,0
-101.98417986495521,54.1273510697384,71230600073,71230600213,0,0,0,0
-102.00522885987374,54.150805818842954,71230600083,71230600233,0,0,0,0
-102.02927255859693,54.149954326007,71230600663,71230600243,0,0,0,0
-102.00864006752467,54.16460280754884,71230600093,71230600253,0,0,0,0
-101.9493965801021,54.19809546761761,71230600103,71230600273,0,0,0,0
-101.83269049707914,54.23911232258948,71230600113,71230600283,0,0,0,0
-101.82109884660925,54.294139416053454,71230600121,71230600291,0,0,0,0
-101.74445479175496,54.34145437179157,71230600291,71230600301,0,0,0,0
-101.97850007376043,54.235970772382416,71230600623,71230600313,0,0,0,0
-101.91799584415764,54.321751900330106,71230600131,71230600331,0,0,0,0
-102.07885652593983,54.36809102202962,71230600141,71230600341,0,0,0,0
-102.1445398996334,54.39609709674004,71230600151,71230600351,0,0,0,0
-102.15530545658554,54.405187845418126,71230600163,71230600363,0,0,0,0
-102.17331163037055,54.411933054413005,71230600171,71230600371,0,0,0,0
-102.172084219287,54.43405953877061,71230600183,71230600383,0,0,0,0
-102.14921975047875,54.449217375632784,71230600603,71230600393,0,0,0,0
-102.18983617034382,54.49601083349326,71230600193,71230600403,0,0,0,0
-102.32273078050217,54.527363384694304,71230600203,71230600413,0,0,0,0
-102.43652966342628,54.574024075379334,71230600211,71230600421,0,0,0,0
-102.51813848361127,54.612583565543666,71230600221,71230600431,0,0,0,0
-102.59701364518759,54.65057358500117,71230600231,71230600441,0,0,0,0
-102.64881939938385,54.75061862288288,71230600241,71230600451,0,0,0,0
-102.6358765714782,54.841970001391324,71230600253,71230600463,0,0,0,0
-102.63408210649266,54.86272338842217,71230600261,71230600471,0,0,0,0
-102.2393208660545,54.55743605921342,71230600403,71230600483,0,0,0,0
-102.17895565307272,54.61177905002049,71230600413,71230600493,0,0,0,0
-102.62726708488667,54.87836117219683,71230600273,71230600503,0,0,0,0
-102.05167502071548,54.024127941767546,71230600041,71230600511,0,0,0,0
-102.03807537599113,54.07097741209547,71230600053,71230600523,0,0,0,0
-101.64929224636182,54.42798666203963,71230600303,71230600533,0,0,0,0
-101.4881951849875,54.45960587606179,71230600313,71230600543,0,0,0,0
-101.46131671938844,54.548986617934844,71230600341,71230600551,0,0,0,0
-101.53359242577461,54.56285114101692,71230600353,71230600563,0,0,0,0
-101.72021995567101,54.540360906587594,71230600503,71230600573,0,0,0,0
-101.80656066359853,54.561584517097,71230600511,71230600581,0,0,0,0
-101.8322239039573,54.55017112853837,71230600523,71230600593,0,0,0,0
-101.62556826181593,54.589111168774046,71230600363,71230600603,0,0,0,0
-101.55848628235375,54.62854235779559,71230600371,71230600611,0,0,0,0
-101.53276582215608,54.63889294053817,71230600383,71230600623,0,0,0,0
-102.29081905602173,54.614883532000974,71230600543,71230600633,0,0,0,0
-102.28906381665274,54.68793248140105,71230600553,71230600643,0,0,0,0
-102.25724334549307,54.722713499980706,71230600563,71230600653,0,0,0,0
-102.11675919093473,54.649652685624666,71230600421,71230600661,0,0,0,0
-102.10774724362443,54.66562092056736,71230600433,71230600673,0,0,0,0
-102.10163404762893,54.68111861144075,71230600441,71230600681,0,0,0,0
-102.10359243498681,54.69370743580192,71230600453,71230600693,0,0,0,0
-102.12058572853527,54.70168018882217,71230600461,71230600701,0,0,0,0
-102.17441897032553,54.712785511914866,71230600473,71230600713,0,0,0,0
-102.22147391521962,54.74240206327543,71230600483,71230600723,0,0,0,0
-102.16213893188767,54.081115151851456,71230600716,71230600746,0,0,0,0
-101.87364055795211,54.17171542525611,71230600656,71230600756,0,0,0,0
-101.43720424326266,54.50430056767283,71230600596,71230600766,0,0,0,0
-102.04673589704696,54.143316987219116,71230600676,71230600776,0,0,0,0
-102.05490969280147,54.2185440578463,71230600636,71230600786,0,0,0,0
-102.13897803475061,54.44674340426751,71230600616,71230600796,0,0,0,0
-101.85537996209725,54.54622792028764,71230600536,71230600806,0,0,0,0
-102.246101073364,54.72939686927425,71230600576,71230600816,0,0,0,0
-102.23148021027384,54.749314991136316,71230600496,71230600826,0,0,0,0
-102.45323174995264,53.972500998146664,71230700011,71230700011,0,0,0,0
-102.58907631543741,54.00409939192894,71230700021,71230700021,0,0,0,0
-102.63944634090518,54.02597490190335,71230700061,71230700031,0,0,0,0
-102.69984112638764,54.053911239678754,71230700071,71230700041,0,0,0,0
-102.70163532975357,54.00597897878564,71230700031,71230700051,0,0,0,0
-102.82941729606944,53.99124650747313,71230700041,71230700061,0,0,0,0
-103.01175553073354,53.92950211564887,71230700051,71230700071,0,0,0,0
-102.81574247599609,54.150258575259954,71230700191,71230700171,0,0,0,0
-102.75168866513582,54.21394900166558,71230700201,71230700181,0,0,0,0
-102.62382552029649,54.283777967849666,71230700211,71230700191,0,0,0,0
-102.60150483182316,54.36391253896686,71230700223,71230700203,0,0,0,0
-102.82330599439953,54.09285927798284,71230700081,71230700211,0,0,0,0
-102.86834586116959,54.1258545228541,71230700091,71230700221,0,0,0,0
-102.9825663292331,54.08684208708693,71230700101,71230700231,0,0,0,0
-103.03095703568479,54.151010927317785,71230700111,71230700241,0,0,0,0
-103.12210092139681,54.143205965426205,71230700121,71230700251,0,0,0,0
-103.17131223103559,54.08816470191242,71230700131,71230700261,0,0,0,0
-103.30307443040549,54.103417466643066,71230700141,71230700271,0,0,0,0
-103.36079256931885,54.1700365788892,71230700151,71230700281,0,0,0,0
-103.40932315587585,54.194888749816286,71230700161,71230700291,0,0,0,0
-103.46168501138155,54.16061910731314,71230700171,71230700301,0,0,0,0
-102.64090977018459,54.388231972286746,71230700231,71230700311,0,0,0,0
-102.72071443761507,54.37140719659348,71230700243,71230700323,0,0,0,0
-102.84519523842698,54.34289200507851,71230700253,71230700333,0,0,0,0
-103.51166173889148,54.16083941283154,71230700186,71230700346,0,0,0,0
-102.87470896069271,54.30797476156905,71230700266,71230700356,0,0,0,0
-103.14293007246674,53.88955074535888,71230800011,71230800011,0,0,0,0
-103.28326664809562,53.90016861354165,71230800021,71230800021,0,0,0,0
-103.34970325383499,53.83010996318146,71230800031,71230800031,0,0,0,0
-103.3674648745004,53.75876413873797,71230800041,71230800041,0,0,0,0
-103.41538673451657,53.707092882965505,71230800051,71230800051,0,0,0,0
-103.54679676242513,53.68663241418565,71230800061,71230800061,0,0,0,0
-103.6771050109099,53.661388481570484,71230800071,71230800071,0,0,0,0
-103.8117216793565,53.59948477845138,71230800081,71230800081,0,0,0,0
-103.93992695372786,53.58548882965513,71230800091,71230800091,0,0,0,0
-103.99746359124384,53.57266316995838,71230800106,71230800106,0,0,0,0
-103.06073531913358,53.82436757069155,71230900011,71230900091,0,0,0,0
-103.08449753408102,53.75611274382846,71230900021,71230900101,0,0,0,0
-103.18458313556287,53.72375233388645,71230900031,71230900111,0,0,0,0
-103.29288783415771,53.70715619772348,71230900041,71230900121,0,0,0,0
-103.34648845231004,53.68787356086826,71230900054,71230900134,0,0,0,0
-103.36812918204255,53.67088362736459,71230900061,71230900141,0,0,0,0
-103.50214514940511,53.6286566015091,71230900073,71230900153,0,0,0,0
-103.67173561037525,53.59840932350309,71230900083,71230900163,0,0,0,0
-103.72108233759946,53.53347096009184,71230900093,71230900173,0,0,0,0
-103.84721315652074,53.48597849434548,71230900103,71230900183,0,0,0,0
-103.96125953626199,53.442102333767814,71230900111,71230900191,0,0,0,0
-104.02624683228504,53.366314002529315,71230900121,71230900201,0,0,0,0
-104.04034583262269,53.319521725632754,71230900134,71230900214,0,0,0,0
-104.13040419313971,53.30480041336388,71230900143,71230900221,0,0,0,0
-104.3612157344276,53.286350445612555,71230900153,71230900231,0,0,0,0
-104.50903641283577,53.24097708857391,71230900163,71230900241,0,0,0,0
-104.69989945742407,53.21798686127396,71230900171,71230900251,0,0,0,0
-104.82844726778261,53.15823388203734,71230900181,71230900261,0,0,0,0
-104.93418022984693,53.17801006041378,71230900191,71230900271,0,0,0,0
-105.0130291553759,53.234423105988384,71230900201,71230900281,0,0,0,0
-108.09381824938457,52.61912737750979,71243000041,71243000011,0,0,0,0
-108.2539282316727,52.72015029910832,71243000051,71243000021,0,0,0,0
-108.35807121690614,52.812560736979144,71245000011,71245000031,0,0,0,0
-108.47553075327396,52.90464041194982,71245000021,71245000041,0,0,0,0
-108.67219890732463,52.976699007577025,71245000031,71245000051,0,0,0,0
-108.84771062148472,53.03927245917273,71245000041,71245000061,0,0,0,0
-108.9506919426104,53.12939196412489,71245000051,71245000071,0,0,0,0
-109.04781502027603,53.22135878293501,71245000061,71245000081,0,0,0,0
-109.16859171830394,53.31689390118006,71245000071,71245000091,0,0,0,0
-109.35700214908938,53.38436398716848,71245000081,71245000101,0,0,0,0
-109.52401643979118,53.414834581794814,71245000091,71245000111,0,0,0,0
-109.56006254707266,53.4826696654203,71245000101,71245000121,0,0,0,0
-109.63571124051639,53.56021072830377,71245000111,71245000131,0,0,0,0
-109.76446330231627,53.5809876275193,71245000121,71245000141,0,0,0,0
-109.9168295403749,53.57336600419447,71245000131,71245000151,0,0,0,0
-110.10970325367738,53.64493464438986,71245000141,71245000161,0,0,0,0
-110.27683500555906,53.67999715290472,71245000151,71245000171,0,0,0,0
-110.38649058296059,53.699603367676744,71247000011,71247000181,0,0,0,0
-110.49695274093456,53.76221187453104,71247000021,71247000191,0,0,0,0
-110.63908163829691,53.84169665092265,71247000031,71247000201,0,0,0,0
-110.87308503615759,53.85702435240386,71247000041,71247000211,0,0,0,0
-111.06337925467969,53.79364710638376,71247000051,71247000221,0,0,0,0
-111.2482856722768,53.75550244823828,71247000061,71247000231,0,0,0,0
-111.41400550587973,53.77197957258418,71247000071,71247000241,0,0,0,0
-111.55639145994358,53.795324719037595,71247000081,71247000251,0,0,0,0
-111.71979557735719,53.829100983180666,71247000091,71247000261,0,0,0,0
-111.84506864150543,53.9184169457491,71247000101,71247000271,0,0,0,0
-112.03582649720967,53.94152878055357,71247000111,71247000281,0,0,0,0
-112.1782245291041,53.995796057202334,71247000121,71247000291,0,0,0,0
-112.31008000290993,54.04023327055432,71247000131,71247000301,0,0,0,0
-112.52734716432803,53.99720996666129,71247000141,71247000311,0,0,0,0
-112.7642491391556,54.04349668503633,71247000151,71247000321,0,0,0,0
-112.86524858733208,53.93907956243858,71247000161,71247000331,0,0,0,0
-113.08025163234318,53.83724318417704,71247000171,71247000341,0,0,0,0
-113.20341002133625,53.73080130294268,71247000181,71247000351,0,0,0,0
-113.29054772872395,53.648086021161845,71247000191,71247000361,0,0,0,0
-113.35986727434172,53.585565630692756,71247000201,71247000371,0,0,0,0
-113.45733202924876,53.54686491427934,71247000211,71247000381,0,0,0,0
-113.55256801152005,53.51790567515735,71247000221,71247000391,0,0,0,0
-113.61404093918819,53.47567679416676,71247000231,71247000401,0,0,0,0
-113.67380884982583,53.381569862662424,71247000241,71247000411,0,0,0,0
-113.7844994443573,53.360171561279174,71247000251,71247000421,0,0,0,0
-113.92987003334187,53.33892243016778,71247000261,71247000431,0,0,0,0
-114.05569556096947,53.344761887740475,71247000271,71247000441,0,0,0,0
-114.20052054062683,53.35803621479678,71247000281,71247000451,0,0,0,0
-114.2862517817921,53.409632393408465,71247000291,71247000461,0,0,0,0
-114.37074652227452,53.40584772817164,71247000301,71247000471,0,0,0,0
-114.4197397539791,53.349247073707275,71247000311,71247000481,0,0,0,0
-114.56375300473277,53.31421682222474,71247000321,71247000491,0,0,0,0
-114.7423157319322,53.318856738657416,71247000331,71247000501,0,0,0,0
-114.86335937477625,53.28058945847574,71247000341,71247000511,0,0,0,0
-114.94032725296758,53.17734603367916,71247000351,71247000521,0,0,0,0
-115.05276228389896,53.064865192596386,71247000361,71247000531,0,0,0,0
-115.20895024877302,52.99538480037876,71247000371,71247000541,0,0,0,0
-115.30220791625314,52.906251475183936,71248000011,71248000011,0,0,0,0
-115.47774510138204,52.927464982996135,71248000023,71248000023,0,0,0,0
-115.60849748147852,52.94958288587415,71248000033,71248000033,0,0,0,0
-115.72064746005677,52.88228863459828,71248000041,71248000041,0,0,0,0
-115.84090646449124,52.80961776092394,71248000051,71248000051,0,0,0,0
-115.95851652594631,52.8036342145921,71248000066,71248000066,0,0,0,0
-115.1847296131894,52.88724264121155,71249000011,71249000011,0,0,0,0
-115.1556667722353,52.82839772656898,71249000021,71249000021,0,0,0,0
-115.15278604806731,52.7693693342469,71249000031,71249000031,0,0,0,0
-115.07508506490066,52.70435152912977,71249000041,71249000041,0,0,0,0
-115.04357604363199,52.6235393637637,71249000051,71249000051,0,0,0,0
-115.00642524393207,52.551071339222915,71249000061,71249000061,0,0,0,0
-114.97678740380341,52.48028251307958,71249000071,71249000071,0,0,0,0
-114.94631160526414,52.40323290313345,71249000081,71249000081,0,0,0,0
-115.05592772942217,52.35779530846529,71249000091,71249000091,0,0,0,0
-115.21141498733286,52.39859855731754,71249000101,71249000101,0,0,0,0
-115.33473408219326,52.391023470166104,71249000111,71249000111,0,0,0,0
-115.47900382701657,52.40928414718018,71249000121,71249000121,0,0,0,0
-115.62374912135171,52.4446912619347,71249000131,71249000131,0,0,0,0
-115.7730881598689,52.45015384519316,71249000141,71249000141,0,0,0,0
-115.86372211023892,52.40772317775709,71249000151,71249000151,0,0,0,0
-115.987949769834,52.397477829952074,71249000161,71249000161,0,0,0,0
-116.113744764808,52.39594062182123,71249000171,71249000171,0,0,0,0
-116.25270771022372,52.34670621812026,71249000181,71249000181,0,0,0,0
-116.36910902136937,52.2779879390013,71249000193,71249000193,0,0,0,0
-116.43987873114513,52.20906361317361,71249000203,71249000203,0,0,0,0
-116.41937582444427,52.122051738730946,71249000213,71249000213,0,0,0,0
-116.42451305093782,52.019685342590925,71249000221,71249000221,0,0,0,0
-116.6436640881565,52.00167905946597,71249000231,71249000231,0,0,0,0
-116.78797784394123,51.936661309691644,71249000241,71249000241,0,0,0,0
-116.79546206377293,51.86505855764941,71249000251,71249000251,0,0,0,0
-114.90549572346627,52.305546917553144,71249000291,71249000261,0,0,0,0
-116.81830044340394,51.99556926123329,71249000271,71249000271,0,0,0,0
-114.86162872580196,52.253867393357964,71249000306,71249000286,0,0,0,0
-116.87797636644667,52.04354603470474,71249000286,71249000296,0,0,0,0
-105.09997444192892,53.20374341536315,71250100011,71250100011,0,0,0,0
-105.22763397857037,53.15341101211308,71250100021,71250100021,0,0,0,0
-105.4109803558172,53.160909256458474,71250100031,71250100031,0,0,0,0
-105.50626985536012,53.07448909966891,71250100041,71250100041,0,0,0,0
-105.61223376815275,53.0222650910124,71250100051,71250100051,0,0,0,0
-105.76107822618671,52.96523189271964,71250100061,71250100061,0,0,0,0
-105.90205128278231,52.911427160545394,71250100071,71250100071,0,0,0,0
-106.022174569789,52.901697841862465,71250100081,71250100081,0,0,0,0
-106.10252514415004,52.798827170384435,71250100091,71250100091,0,0,0,0
-106.11804331028456,52.6742328745911,71250100101,71250100101,0,0,0,0
-106.19183402180089,52.5478337067602,71250300011,71250300111,0,0,0,0
-106.28257070353581,52.491372325250154,71250300024,71250300124,0,0,0,0
-106.32220467642864,52.45616822961597,71250300031,71250300131,0,0,0,0
-106.38015883153686,52.389688103434985,71250300041,71250300141,0,0,0,0
-106.46313797654462,52.29959515246217,71250300051,71250300151,0,0,0,0
-106.56357522897201,52.21784463785043,71250300061,71250300161,0,0,0,0
-106.62847520621773,52.15866680762299,71250300071,71250300171,0,0,0,0
-106.68873550290527,52.10000126461321,71250300081,71250300181,0,0,0,0
-106.71633741528345,52.03602095479088,71250300091,71250300191,0,0,0,0
-106.75971470500488,51.98373528224265,71250500011,71250500011,0,0,0,0
-106.76717248463072,51.93035089066309,71250500021,71250500021,0,0,0,0
-106.74038070821332,51.84995145671257,71250500031,71250500031,0,0,0,0
-106.79123719035806,51.74585056132818,71250500041,71250500041,0,0,0,0
-106.96244637510569,51.66339833024719,71250500051,71250500051,0,0,0,0
-107.06473633166522,51.55521288782537,71250500061,71250500061,0,0,0,0
-107.07681231788196,51.4787307598771,71250500071,71250500071,0,0,0,0
-107.04481429457894,51.417701528478176,71250500081,71250500081,0,0,0,0
-106.94395615790276,51.326253284925556,71250500091,71250500091,0,0,0,0
-106.88359328526413,51.25677313240406,71250500104,71250500104,0,0,0,0
-106.68719759992776,51.122890968365034,71250500133,71250500113,0,0,0,0
-106.80964794028283,51.197003813697386,71250500123,71250500123,0,0,0,0
-106.68667571383213,51.06965290181126,71250500143,71250500133,0,0,0,0
-106.81486000150522,51.03428323567393,71250500153,71250500143,0,0,0,0
-106.5260264542162,51.038204819195606,71250500253,71250500153,0,0,0,0
-107.2991920166816,50.7037402276898,71250500213,71250500163,0,0,0,0
-107.93945028618765,50.67153393239209,71250700023,71250700193,0,0,0,0
-106.90121654119417,50.97522034663058,71250500163,71250500203,0,0,0,0
-106.95371307089631,50.895375148940175,71250500173,71250500213,0,0,0,0
-106.96713771542908,50.81842404880075,71250500183,71250500223,0,0,0,0
-107.05059609019817,50.75066801945662,71250500193,71250500233,0,0,0,0
-107.17679807183731,50.75624851678551,71250500203,71250500243,0,0,0,0
-106.84903716411094,51.26321060053363,71250500263,71250500263,0,0,0,0
-106.86537114753101,51.24479755054829,71250500113,71250500273,0,0,0,0
-107.80365505280005,50.676531587096264,71250700013,71250700283,0,0,0,0
-107.66190342656024,50.66552582006325,71250500243,71250500293,0,0,0,0
-107.53532950755975,50.641958166806,71250500233,71250500303,0,0,0,0
-107.42817043743707,50.69083523733837,71250500223,71250500313,0,0,0,0
-106.90959773227755,51.25076423601941,71250500283,71250500323,0,0,0,0
-106.83740295608689,51.279102414426134,71250500276,71250500336,0,0,0,0
-106.93526370960693,51.24217044262909,71250500296,71250500346,0,0,0,0
-108.12408610915655,50.670036200900576,71250700033,71250700013,0,0,0,0
