time,chl,n_valid,region
2015-11-12 12:00:00,,0,Outer sound
2015-11-19 12:00:00,,0,Outer sound
2015-11-26 12:00:00,,0,Outer sound
2015-12-03 12:00:00,,0,Outer sound
2015-12-10 12:00:00,,0,Outer sound
2015-12-17 12:00:00,,0,Outer sound
2015-12-24 12:00:00,,0,Outer sound
2016-01-01 12:00:00,,0,Outer sound
2016-01-08 12:00:00,,0,Outer sound
2016-01-15 12:00:00,,0,Outer sound
2016-01-22 12:00:00,,0,Outer sound
2016-01-29 12:00:00,,0,Outer sound
2016-02-05 12:00:00,,0,Outer sound
2016-02-12 12:00:00,,0,Outer sound
2016-02-19 12:00:00,,0,Outer sound
2016-02-26 12:00:00,,0,Outer sound
2016-03-04 12:00:00,,0,Outer sound
2016-03-11 12:00:00,,0,Outer sound
2016-03-18 12:00:00,,0,Outer sound
2016-03-25 12:00:00,,0,Outer sound
2016-04-01 12:00:00,,0,Outer sound
2016-04-08 12:00:00,,0,Outer sound
2016-04-15 12:00:00,,0,Outer sound
2016-04-22 12:00:00,,0,Outer sound
2016-04-29 12:00:00,,0,Outer sound
2016-05-06 12:00:00,,0,Outer sound
2016-05-13 12:00:00,,0,Outer sound
2016-05-20 12:00:00,,0,Outer sound
2016-05-27 12:00:00,5.6225176,162,Outer sound
2016-06-03 12:00:00,1.801475,946,Outer sound
2016-06-10 12:00:00,1.143306,1016,Outer sound
2016-06-17 12:00:00,0.82848823,603,Outer sound
2016-06-24 12:00:00,0.7881303,1019,Outer sound
2016-07-01 12:00:00,0.94177675,1024,Outer sound
2016-07-08 12:00:00,0.8929022,985,Outer sound
2016-07-15 12:00:00,1.4457769,972,Outer sound
2016-07-22 12:00:00,1.4593323,1017,Outer sound
2016-07-29 12:00:00,1.8662871,1017,Outer sound
2016-08-05 12:00:00,1.2507172,965,Outer sound
2016-08-12 12:00:00,1.2835263,1011,Outer sound
2016-08-19 12:00:00,2.5825307,492,Outer sound
2016-08-26 12:00:00,2.2633,1023,Outer sound
2016-09-02 12:00:00,2.7037113,1019,Outer sound
2016-09-09 12:00:00,2.8563797,1015,Outer sound
2016-09-16 12:00:00,3.2077937,791,Outer sound
2016-09-23 12:00:00,2.3508775,997,Outer sound
2016-09-30 12:00:00,,0,Outer sound
2016-10-07 12:00:00,,0,Outer sound
2016-10-14 12:00:00,,0,Outer sound
2016-10-21 12:00:00,,0,Outer sound
2016-10-28 12:00:00,,0,Outer sound
2016-11-04 12:00:00,,0,Outer sound
2016-11-11 12:00:00,,0,Outer sound
2016-11-18 12:00:00,,0,Outer sound
2016-11-25 12:00:00,,0,Outer sound
2016-12-02 12:00:00,,0,Outer sound
2016-12-09 12:00:00,,0,Outer sound
2016-12-16 12:00:00,,0,Outer sound
2016-12-23 12:00:00,,0,Outer sound
2017-01-01 12:00:00,,0,Outer sound
2017-01-08 12:00:00,,0,Outer sound
2017-01-15 12:00:00,,0,Outer sound
2017-01-22 12:00:00,,0,Outer sound
2017-01-29 12:00:00,,0,Outer sound
2017-02-05 12:00:00,,0,Outer sound
2017-02-12 12:00:00,,0,Outer sound
2017-02-19 12:00:00,,0,Outer sound
2017-02-26 12:00:00,,0,Outer sound
2017-03-05 12:00:00,,0,Outer sound
2017-03-12 12:00:00,,0,Outer sound
2017-03-19 12:00:00,,0,Outer sound
2017-03-26 12:00:00,,0,Outer sound
2017-04-02 12:00:00,,0,Outer sound
2017-04-09 12:00:00,,0,Outer sound
2017-04-16 12:00:00,,0,Outer sound
2017-04-23 12:00:00,,0,Outer sound
2017-04-30 12:00:00,,0,Outer sound
2017-05-07 12:00:00,,0,Outer sound
2017-05-14 12:00:00,,0,Outer sound
2017-05-21 12:00:00,,0,Outer sound
2017-05-28 12:00:00,,0,Outer sound
2017-06-04 12:00:00,0.73233044,10,Outer sound
2017-06-11 12:00:00,1.2902039,845,Outer sound
2017-06-18 12:00:00,0.8614929,380,Outer sound
2017-06-25 12:00:00,1.2818868,630,Outer sound
2017-07-02 12:00:00,1.3709646,970,Outer sound
2017-07-09 12:00:00,1.2037556,1010,Outer sound
2017-07-16 12:00:00,0.9648169,704,Outer sound
2017-07-23 12:00:00,1.4608645,541,Outer sound
2017-07-30 12:00:00,1.4053533,1013,Outer sound
2017-08-06 12:00:00,1.027911,132,Outer sound
2017-08-13 12:00:00,3.334994,996,Outer sound
2017-08-20 12:00:00,3.203929,1015,Outer sound
2017-08-27 12:00:00,3.442125,1017,Outer sound
2017-09-03 12:00:00,2.584663,1016,Outer sound
2017-09-10 12:00:00,2.5793633,317,Outer sound
2017-09-17 12:00:00,3.9339294,1023,Outer sound
2017-09-24 12:00:00,4.11209,1015,Outer sound
2017-10-01 12:00:00,,0,Outer sound
2017-10-08 12:00:00,,0,Outer sound
2017-10-15 12:00:00,,0,Outer sound
2017-10-22 12:00:00,,0,Outer sound
2017-10-29 12:00:00,,0,Outer sound
2017-11-05 12:00:00,,0,Outer sound
2017-11-12 12:00:00,,0,Outer sound
2017-11-19 12:00:00,,0,Outer sound
2017-11-26 12:00:00,,0,Outer sound
2017-12-03 12:00:00,,0,Outer sound
2017-12-10 12:00:00,,0,Outer sound
2017-12-17 12:00:00,,0,Outer sound
2017-12-24 12:00:00,,0,Outer sound
2018-01-01 12:00:00,,0,Outer sound
2018-01-08 12:00:00,,0,Outer sound
2018-01-15 12:00:00,,0,Outer sound
2018-01-22 12:00:00,,0,Outer sound
2018-01-29 12:00:00,,0,Outer sound
2018-02-05 12:00:00,,0,Outer sound
2018-02-12 12:00:00,,0,Outer sound
2018-02-19 12:00:00,,0,Outer sound
2018-02-26 12:00:00,,0,Outer sound
2018-03-05 12:00:00,,0,Outer sound
2018-03-12 12:00:00,,0,Outer sound
2018-03-19 12:00:00,,0,Outer sound
2018-03-26 12:00:00,,0,Outer sound
2018-04-02 12:00:00,,0,Outer sound
2018-04-09 12:00:00,,0,Outer sound
2018-04-16 12:00:00,1.9447083,614,Outer sound
2018-04-23 12:00:00,2.2254605,549,Outer sound
2018-04-30 12:00:00,2.6659749,114,Outer sound
2018-05-07 12:00:00,2.24604,582,Outer sound
2018-05-14 12:00:00,1.2799134,888,Outer sound
2018-05-21 12:00:00,1.0696214,473,Outer sound
2018-05-28 12:00:00,1.374951,1012,Outer sound
2018-06-04 12:00:00,1.5114725,1024,Outer sound
2018-06-11 12:00:00,1.9246378,998,Outer sound
2018-06-18 12:00:00,1.5890207,1015,Outer sound
2018-06-25 12:00:00,1.7036872,1020,Outer sound
2018-07-02 12:00:00,1.342865,1011,Outer sound
2018-07-09 12:00:00,1.3947548,985,Outer sound
2018-07-16 12:00:00,2.0331283,191,Outer sound
2018-07-23 12:00:00,2.3742876,1009,Outer sound
2018-07-30 12:00:00,2.6472387,1013,Outer sound
2018-08-06 12:00:00,2.7704175,1012,Outer sound
2018-08-13 12:00:00,2.903126,1014,Outer sound
2018-08-20 12:00:00,1.3585883,403,Outer sound
2018-08-27 12:00:00,3.9482398,1015,Outer sound
2018-09-03 12:00:00,2.900674,1017,Outer sound
2018-09-10 12:00:00,2.3440127,900,Outer sound
2018-09-17 12:00:00,4.062578,1020,Outer sound
2018-09-24 12:00:00,2.6316223,1012,Outer sound
2018-10-01 12:00:00,,0,Outer sound
2018-10-08 12:00:00,,0,Outer sound
2018-10-15 12:00:00,,0,Outer sound
2018-10-22 12:00:00,,0,Outer sound
2018-10-29 12:00:00,,0,Outer sound
2018-11-05 12:00:00,,0,Outer sound
2018-11-12 12:00:00,,0,Outer sound
2018-11-19 12:00:00,,0,Outer sound
2018-11-26 12:00:00,,0,Outer sound
2018-12-03 12:00:00,,0,Outer sound
2018-12-10 12:00:00,,0,Outer sound
2018-12-17 12:00:00,,0,Outer sound
2018-12-24 12:00:00,,0,Outer sound
2019-01-01 12:00:00,,0,Outer sound
2019-01-08 12:00:00,,0,Outer sound
2019-01-15 12:00:00,,0,Outer sound
2019-01-22 12:00:00,,0,Outer sound
2019-01-29 12:00:00,,0,Outer sound
2019-02-05 12:00:00,,0,Outer sound
2019-02-12 12:00:00,,0,Outer sound
2019-02-19 12:00:00,,0,Outer sound
2019-02-26 12:00:00,,0,Outer sound
2019-03-05 12:00:00,,0,Outer sound
2019-03-12 12:00:00,,0,Outer sound
2019-03-19 12:00:00,,0,Outer sound
2019-03-26 12:00:00,,0,Outer sound
2019-04-02 12:00:00,,0,Outer sound
2019-04-09 12:00:00,,0,Outer sound
2019-04-16 12:00:00,,0,Outer sound
2019-04-23 12:00:00,,0,Outer sound
2019-04-30 12:00:00,3.2435193,527,Outer sound
2019-05-07 12:00:00,3.604751,910,Outer sound
2019-05-14 12:00:00,1.2182397,954,Outer sound
2019-05-21 12:00:00,1.0483711,568,Outer sound
2019-05-28 12:00:00,1.2639169,664,Outer sound
2019-06-04 12:00:00,1.8497937,1004,Outer sound
2019-06-11 12:00:00,2.236474,1016,Outer sound
2019-06-18 12:00:00,1.7615075,1014,Outer sound
2019-06-25 12:00:00,1.7843008,932,Outer sound
2019-07-02 12:00:00,2.521298,1012,Outer sound
2019-07-09 12:00:00,1.7571813,993,Outer sound
2019-07-16 12:00:00,2.3586853,987,Outer sound
2019-07-23 12:00:00,3.389489,993,Outer sound
2019-07-30 12:00:00,7.7963943,763,Outer sound
2019-08-06 12:00:00,5.7258835,416,Outer sound
2019-08-13 12:00:00,5.9923744,1020,Outer sound
2019-08-20 12:00:00,6.036012,1016,Outer sound
2019-08-27 12:00:00,1.8868513,395,Outer sound
2019-09-03 12:00:00,1.1413279,73,Outer sound
2019-09-10 12:00:00,3.0931973,1020,Outer sound
2019-09-17 12:00:00,3.4327538,1014,Outer sound
2019-09-24 12:00:00,1.9001408,822,Outer sound
2019-10-01 12:00:00,,0,Outer sound
2019-10-08 12:00:00,,0,Outer sound
2019-10-15 12:00:00,,0,Outer sound
2019-10-22 12:00:00,,0,Outer sound
2019-10-29 12:00:00,,0,Outer sound
2019-11-05 12:00:00,,0,Outer sound
2019-11-12 12:00:00,,0,Outer sound
2019-11-19 12:00:00,,0,Outer sound
2019-11-26 12:00:00,,0,Outer sound
2019-12-03 12:00:00,,0,Outer sound
2019-12-10 12:00:00,,0,Outer sound
2019-12-17 12:00:00,,0,Outer sound
2019-12-24 12:00:00,,0,Outer sound
2020-01-01 12:00:00,,0,Outer sound
2020-01-08 12:00:00,,0,Outer sound
2020-01-15 12:00:00,,0,Outer sound
2020-01-22 12:00:00,,0,Outer sound
2020-01-29 12:00:00,,0,Outer sound
2020-02-05 12:00:00,,0,Outer sound
2020-02-12 12:00:00,,0,Outer sound
2020-02-19 12:00:00,,0,Outer sound
2020-02-26 12:00:00,,0,Outer sound
2020-03-04 12:00:00,,0,Outer sound
2020-03-11 12:00:00,,0,Outer sound
2020-03-18 12:00:00,,0,Outer sound
2020-03-25 12:00:00,,0,Outer sound
2020-04-01 12:00:00,,0,Outer sound
2020-04-08 12:00:00,,0,Outer sound
2020-04-15 12:00:00,,0,Outer sound
2020-04-22 12:00:00,,0,Outer sound
2020-04-29 12:00:00,,0,Outer sound
2020-05-06 12:00:00,,0,Outer sound
2020-05-13 12:00:00,,0,Outer sound
2020-05-20 12:00:00,,0,Outer sound
2020-05-27 12:00:00,,4,Outer sound
2020-06-03 12:00:00,1.2994645,170,Outer sound
2020-06-10 12:00:00,1.3179295,945,Outer sound
2020-06-17 12:00:00,1.2946537,887,Outer sound
2020-06-24 12:00:00,4.2429233,44,Outer sound
2020-07-01 12:00:00,1.3624797,800,Outer sound
2020-07-08 12:00:00,1.1236681,719,Outer sound
2020-07-15 12:00:00,1.0921265,987,Outer sound
2020-07-22 12:00:00,2.0035295,803,Outer sound
2020-07-29 12:00:00,2.0776749,947,Outer sound
2020-08-05 12:00:00,1.1491995,910,Outer sound
2020-08-12 12:00:00,1.3022709,1024,Outer sound
2020-08-19 12:00:00,1.1650515,691,Outer sound
2020-08-26 12:00:00,1.5397737,1003,Outer sound
2020-09-02 12:00:00,1.4249692,934,Outer sound
2020-09-09 12:00:00,1.3050983,617,Outer sound
2020-09-16 12:00:00,1.112237,612,Outer sound
2020-09-23 12:00:00,1.8498315,990,Outer sound
2020-09-30 12:00:00,,0,Outer sound
2020-10-07 12:00:00,,0,Outer sound
2020-10-14 12:00:00,,0,Outer sound
2020-10-21 12:00:00,,0,Outer sound
2020-10-28 12:00:00,,0,Outer sound
2020-11-04 12:00:00,,0,Outer sound
2020-11-11 12:00:00,,0,Outer sound
2020-11-18 12:00:00,,0,Outer sound
2020-11-25 12:00:00,,0,Outer sound
2020-12-02 12:00:00,,0,Outer sound
2020-12-09 12:00:00,,0,Outer sound
2020-12-16 12:00:00,,0,Outer sound
2020-12-23 12:00:00,,0,Outer sound
2021-01-01 12:00:00,,0,Outer sound
2021-01-08 12:00:00,,0,Outer sound
2021-01-15 12:00:00,,0,Outer sound
2021-01-22 12:00:00,,0,Outer sound
2021-01-29 12:00:00,,0,Outer sound
2021-02-05 12:00:00,,0,Outer sound
2021-02-12 12:00:00,,0,Outer sound
2021-02-19 12:00:00,,0,Outer sound
2021-02-26 12:00:00,,0,Outer sound
2021-03-05 12:00:00,,0,Outer sound
2021-03-12 12:00:00,,0,Outer sound
2021-03-19 12:00:00,,0,Outer sound
2021-03-26 12:00:00,,0,Outer sound
2021-04-02 12:00:00,,0,Outer sound
2021-04-09 12:00:00,,0,Outer sound
2021-04-16 12:00:00,,0,Outer sound
2021-04-23 12:00:00,,0,Outer sound
2021-04-30 12:00:00,,0,Outer sound
2021-05-07 12:00:00,,0,Outer sound
2021-05-14 12:00:00,,1,Outer sound
2021-05-21 12:00:00,3.686213,18,Outer sound
2021-05-28 12:00:00,7.7278686,19,Outer sound
2021-06-04 12:00:00,8.516047,8,Outer sound
2021-06-11 12:00:00,8.7117605,34,Outer sound
2021-06-18 12:00:00,0.74920505,407,Outer sound
2021-06-25 12:00:00,0.64766294,387,Outer sound
2021-07-02 12:00:00,3.1909895,23,Outer sound
2021-07-09 12:00:00,1.1162734,814,Outer sound
2021-07-16 12:00:00,,7,Outer sound
2021-07-23 12:00:00,0.56274325,84,Outer sound
2021-07-30 12:00:00,1.9386169,1020,Outer sound
2021-08-06 12:00:00,2.5424187,1026,Outer sound
2021-08-13 12:00:00,3.1391907,777,Outer sound
2021-08-20 12:00:00,3.0380356,1017,Outer sound
2021-08-27 12:00:00,3.8531275,536,Outer sound
2021-09-03 12:00:00,2.2383626,299,Outer sound
2021-09-10 12:00:00,3.7691615,213,Outer sound
2021-09-17 12:00:00,1.4796559,950,Outer sound
2021-09-24 12:00:00,1.9215564,368,Outer sound
2021-10-01 12:00:00,,0,Outer sound
2021-10-08 12:00:00,,0,Outer sound
2021-10-15 12:00:00,,0,Outer sound
2021-10-22 12:00:00,,0,Outer sound
2021-10-29 12:00:00,,0,Outer sound
2021-11-05 12:00:00,,0,Outer sound
2021-11-12 12:00:00,,0,Outer sound
2021-11-19 12:00:00,,0,Outer sound
2021-11-26 12:00:00,,0,Outer sound
2021-12-03 12:00:00,,0,Outer sound
2021-12-10 12:00:00,,0,Outer sound
2021-12-17 12:00:00,,0,Outer sound
2021-12-24 12:00:00,,0,Outer sound
2022-01-03 12:00:00,,0,Outer sound
2022-01-08 12:00:00,,0,Outer sound
2022-01-15 12:00:00,,0,Outer sound
2022-01-22 12:00:00,,0,Outer sound
2022-01-29 12:00:00,,0,Outer sound
2022-02-05 12:00:00,,0,Outer sound
2022-02-12 12:00:00,,0,Outer sound
2022-02-19 12:00:00,,0,Outer sound
2022-02-26 12:00:00,,0,Outer sound
2022-03-05 12:00:00,,0,Outer sound
2022-03-12 12:00:00,,5,Outer sound
2022-03-19 12:00:00,,0,Outer sound
2022-03-26 12:00:00,,5,Outer sound
2022-04-02 12:00:00,,3,Outer sound
2022-04-09 12:00:00,,1,Outer sound
2022-04-16 12:00:00,,3,Outer sound
2022-04-23 12:00:00,,0,Outer sound
2022-04-30 12:00:00,,1,Outer sound
2022-05-07 12:00:00,,0,Outer sound
2022-05-14 12:00:00,,0,Outer sound
2022-05-21 12:00:00,,0,Outer sound
2022-05-28 12:00:00,,3,Outer sound
2022-06-04 12:00:00,7.3059783,15,Outer sound
2022-06-11 12:00:00,4.7611046,55,Outer sound
2022-06-18 12:00:00,4.7284584,54,Outer sound
2022-06-25 12:00:00,5.8652215,61,Outer sound
2022-07-02 12:00:00,1.2677565,783,Outer sound
2022-07-09 12:00:00,1.2097574,882,Outer sound
2022-07-16 12:00:00,1.646692,567,Outer sound
2022-07-23 12:00:00,1.7321615,209,Outer sound
2022-08-10 12:00:00,1.7964742,937,Outer sound
2022-08-13 12:00:00,2.9669867,953,Outer sound
2022-08-20 12:00:00,2.555233,1002,Outer sound
2022-08-27 12:00:00,1.9402661,652,Outer sound
2022-09-03 12:00:00,1.7820195,935,Outer sound
2022-09-10 12:00:00,1.4051268,988,Outer sound
2022-09-17 12:00:00,3.0781975,320,Outer sound
2022-09-24 12:00:00,3.0438604,995,Outer sound
2022-10-01 12:00:00,,0,Outer sound
2022-10-08 12:00:00,,0,Outer sound
2022-10-15 12:00:00,,0,Outer sound
2022-10-22 12:00:00,,0,Outer sound
2022-10-29 12:00:00,,0,Outer sound
2022-11-05 12:00:00,,0,Outer sound
2022-11-12 12:00:00,,0,Outer sound
2022-11-19 12:00:00,,0,Outer sound
2022-11-26 12:00:00,,0,Outer sound
2022-12-03 12:00:00,,0,Outer sound
2022-12-10 12:00:00,,0,Outer sound
2022-12-17 12:00:00,,0,Outer sound
2022-12-24 12:00:00,,0,Outer sound
2023-01-01 12:00:00,,0,Outer sound
2023-01-08 12:00:00,,0,Outer sound
2023-01-15 12:00:00,,0,Outer sound
2023-01-22 12:00:00,,0,Outer sound
2023-01-29 12:00:00,,0,Outer sound
2023-02-05 12:00:00,,0,Outer sound
2023-02-12 12:00:00,,0,Outer sound
2023-02-19 12:00:00,,0,Outer sound
2023-02-26 12:00:00,,0,Outer sound
2023-03-05 12:00:00,,0,Outer sound
2023-03-12 12:00:00,0.43482333,16,Outer sound
2023-03-19 12:00:00,,0,Outer sound
2023-03-26 12:00:00,0.5725582,12,Outer sound
2023-04-02 12:00:00,,0,Outer sound
2023-04-09 12:00:00,,0,Outer sound
2023-04-16 12:00:00,0.23102927,9,Outer sound
2023-04-23 12:00:00,0.3567857,14,Outer sound
2023-04-30 12:00:00,,0,Outer sound
2023-05-07 12:00:00,,0,Outer sound
2023-05-14 12:00:00,0.46968982,30,Outer sound
2023-05-21 12:00:00,0.8968271,9,Outer sound
2023-05-28 12:00:00,,1,Outer sound
2023-06-04 12:00:00,5.812489,42,Outer sound
2023-06-11 12:00:00,7.3662667,106,Outer sound
2023-06-18 12:00:00,1.117257,618,Outer sound
2023-06-25 12:00:00,1.6999651,843,Outer sound
2023-07-09 12:00:00,0.6422486,455,Outer sound
2023-07-16 12:00:00,0.95438385,733,Outer sound
2023-07-23 12:00:00,1.064604,810,Outer sound
2023-07-30 12:00:00,0.73628783,700,Outer sound
2023-08-01 12:00:00,1.3607997,997,Outer sound
2023-08-06 12:00:00,0.9859854,876,Outer sound
2023-08-13 12:00:00,1.5402769,972,Outer sound
2023-08-27 12:00:00,2.4913142,923,Outer sound
2023-09-03 12:00:00,4.837688,895,Outer sound
2023-10-22 12:00:00,,0,Outer sound
2023-10-29 12:00:00,,0,Outer sound
2023-11-05 12:00:00,,0,Outer sound
2023-11-12 12:00:00,,0,Outer sound
2023-11-19 12:00:00,,0,Outer sound
2023-11-26 12:00:00,,0,Outer sound
2023-12-03 12:00:00,,0,Outer sound
2023-12-10 12:00:00,,0,Outer sound
2023-12-17 12:00:00,,0,Outer sound
2023-12-24 12:00:00,,0,Outer sound
2024-01-01 12:00:00,,0,Outer sound
2024-01-08 12:00:00,,0,Outer sound
2024-01-15 12:00:00,,0,Outer sound
2024-01-22 12:00:00,,0,Outer sound
2024-01-29 12:00:00,,0,Outer sound
2024-02-05 12:00:00,,0,Outer sound
2024-02-12 12:00:00,,0,Outer sound
2024-02-19 12:00:00,,0,Outer sound
2024-02-26 12:00:00,,0,Outer sound
2024-03-04 12:00:00,,0,Outer sound
2024-03-11 12:00:00,,0,Outer sound
2024-03-18 12:00:00,0.353347,9,Outer sound
2024-03-25 12:00:00,,0,Outer sound
2024-04-01 12:00:00,,2,Outer sound
2024-04-08 12:00:00,,0,Outer sound
2024-04-15 12:00:00,,0,Outer sound
2024-04-22 12:00:00,,0,Outer sound
2024-04-29 12:00:00,,2,Outer sound
2024-05-06 12:00:00,,0,Outer sound
2024-05-13 12:00:00,,7,Outer sound
2024-05-20 12:00:00,1.2299443,41,Outer sound
2024-05-27 12:00:00,4.0680056,74,Outer sound
2024-06-03 12:00:00,7.1985617,66,Outer sound
2024-06-10 12:00:00,9.212207,49,Outer sound
2024-06-17 12:00:00,5.138324,62,Outer sound
2024-06-24 12:00:00,1.2107021,151,Outer sound
2024-07-01 12:00:00,0.85656744,420,Outer sound
2024-07-08 12:00:00,1.361419,363,Outer sound
2024-07-15 12:00:00,1.035717,857,Outer sound
2024-07-22 12:00:00,1.0834616,850,Outer sound
2024-07-29 12:00:00,1.5188888,528,Outer sound
2024-08-05 12:00:00,1.1342704,878,Outer sound
2024-08-12 12:00:00,1.4152415,880,Outer sound
2024-08-19 12:00:00,2.1132407,766,Outer sound
2024-08-26 12:00:00,3.7708054,1024,Outer sound
2024-09-02 12:00:00,0.55290455,59,Outer sound
2024-09-09 12:00:00,1.6332278,518,Outer sound
2024-09-16 12:00:00,2.639179,1027,Outer sound
2024-09-23 12:00:00,3.0370872,1013,Outer sound
2024-09-30 12:00:00,,0,Outer sound
2024-10-07 12:00:00,,0,Outer sound
2024-10-14 12:00:00,,0,Outer sound
2024-10-21 12:00:00,,0,Outer sound
2024-10-30 12:00:00,,0,Outer sound
2024-11-04 12:00:00,,0,Outer sound
2024-11-11 12:00:00,,0,Outer sound
2024-11-18 12:00:00,,0,Outer sound
2024-11-25 12:00:00,,0,Outer sound
2024-12-02 12:00:00,,0,Outer sound
2024-12-09 12:00:00,,0,Outer sound
2024-12-19 12:00:00,,0,Outer sound
2024-12-23 12:00:00,,0,Outer sound
2024-12-30 12:00:00,,0,Outer sound
2025-01-01 12:00:00,,0,Outer sound
2025-01-08 12:00:00,,0,Outer sound
2025-01-15 12:00:00,,0,Outer sound
2025-01-22 12:00:00,,0,Outer sound
2025-01-29 12:00:00,,0,Outer sound
2025-02-05 12:00:00,,0,Outer sound
2025-02-12 12:00:00,,0,Outer sound
2025-02-19 12:00:00,,0,Outer sound
2025-02-26 12:00:00,,0,Outer sound
2025-03-05 12:00:00,,0,Outer sound
2025-03-12 12:00:00,,0,Outer sound
2025-03-19 12:00:00,,0,Outer sound
2025-03-26 12:00:00,,0,Outer sound
2025-04-02 12:00:00,,0,Outer sound
2025-04-09 12:00:00,,0,Outer sound
2025-04-16 12:00:00,,0,Outer sound
2025-04-23 12:00:00,,0,Outer sound
2025-04-30 12:00:00,,0,Outer sound
2025-05-07 12:00:00,,0,Outer sound
2025-05-14 12:00:00,,0,Outer sound
2025-06-25 12:00:00,0.7553363,640,Outer sound
2025-07-02 12:00:00,0.9718894,1030,Outer sound
2025-07-09 12:00:00,1.6421663,1032,Outer sound
2025-07-16 12:00:00,1.170773,956,Outer sound
2025-07-23 12:00:00,1.4222155,941,Outer sound
2025-07-30 12:00:00,1.7531955,1032,Outer sound
2025-08-06 12:00:00,1.7035376,345,Outer sound
2025-08-13 12:00:00,3.2733922,1013,Outer sound
2025-08-20 12:00:00,2.7233784,960,Outer sound
2025-08-27 12:00:00,2.4838953,729,Outer sound
2025-09-03 12:00:00,3.2824306,1032,Outer sound
2025-09-10 12:00:00,3.0029345,1033,Outer sound
2025-09-17 12:00:00,2.9773774,1032,Outer sound
2025-09-24 12:00:00,3.31412,993,Outer sound
2025-10-01 12:00:00,,0,Outer sound
2025-10-08 12:00:00,,0,Outer sound
2025-10-15 12:00:00,,0,Outer sound
2025-10-22 12:00:00,,0,Outer sound
2025-10-29 12:00:00,,0,Outer sound
2025-11-05 12:00:00,,0,Outer sound
2025-11-12 12:00:00,,0,Outer sound
2025-11-19 12:00:00,,0,Outer sound
2025-11-26 12:00:00,,0,Outer sound
2025-12-03 12:00:00,,0,Outer sound
2025-12-10 12:00:00,,0,Outer sound
2025-12-17 12:00:00,,0,Outer sound
2025-12-24 12:00:00,,0,Outer sound
2025-12-31 12:00:00,,0,Outer sound
2026-01-01 12:00:00,,0,Outer sound
2026-01-08 12:00:00,,0,Outer sound
2026-01-15 12:00:00,,0,Outer sound
2026-01-29 12:00:00,,0,Outer sound
2026-02-05 12:00:00,,0,Outer sound
2026-02-12 12:00:00,,0,Outer sound
2026-02-19 12:00:00,,0,Outer sound
2026-02-26 12:00:00,,0,Outer sound
2026-03-05 12:00:00,,0,Outer sound
2026-03-12 12:00:00,,0,Outer sound
2026-03-19 12:00:00,,0,Outer sound
2026-03-26 12:00:00,,0,Outer sound
2026-04-02 12:00:00,,0,Outer sound
2026-04-10 12:00:00,,0,Outer sound
2026-04-16 12:00:00,,0,Outer sound
2026-04-23 12:00:00,,0,Outer sound
2026-04-30 12:00:00,,7,Outer sound
2026-05-07 12:00:00,,4,Outer sound
2026-05-14 12:00:00,0.7031303,17,Outer sound
2026-05-21 12:00:00,8.407282,31,Outer sound
2026-05-28 12:00:00,8.210991,40,Outer sound
2026-06-04 12:00:00,5.2611794,69,Outer sound
2026-06-11 12:00:00,7.692808,50,Outer sound
2026-06-18 12:00:00,3.4928606,107,Outer sound
2026-06-25 12:00:00,0.8172055,440,Outer sound
2026-07-02 12:00:00,0.9482569,1029,Outer sound
2026-07-09 12:00:00,0.67583746,710,Outer sound
2026-07-16 12:00:00,0.9589074,489,Outer sound
2026-07-23 12:00:00,1.3333192,1022,Outer sound
2026-07-30 12:00:00,1.507482,893,Outer sound
2026-08-06 12:00:00,1.2330291,1025,Outer sound
