river,time,span_km,n_nodes,d_lo,d_hi,length_km
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,38,113.00526688011597,120.42166812805665,7.416401247940684
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,65,121.79862544093073,134.6613093076488,12.862683866718058
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,11,135.27262968350206,137.25926752079437,1.9866378372923066
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,83,137.6610719306203,154.1002942511391,16.43922232051881
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,69,154.4993763317206,168.1330906846538,13.633714352933197
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,11,168.74136126282932,170.7481790026924,2.006817739863095
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,50,173.12241264283588,182.9980049476045,9.875592304768617
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,15,185.4035535418613,188.23690481759957,2.8333512757382664
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,13,188.85913354959112,191.2953005740417,2.436167024450583
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,216,191.92077013547407,235.84594110252718,43.925170967053106
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,14,236.43845263061374,239.42218178254134,2.983729151927605
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,29,242.21564868780933,249.9860236418308,7.770374954021463
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,103,258.63141981545664,290.7487238292356,32.11730401377895
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,34,291.1383426284297,297.7774218777994,6.639079249369672
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,72,298.1800907472339,313.43276603367707,15.25267528644315
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,11,313.7961363602942,315.7726264143453,1.976490054051112
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,216,316.1560072025578,359.1600738740676,43.004066671509804
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,54,359.55272492466526,370.18019759165196,10.627472666986705
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,35,370.7834904565568,377.5573454751546,6.7738550185977715
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,31,377.9657752762024,383.9495724012668,5.9837971250643704
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,139,59.447834753691595,87.34904563813039,27.901210884438797
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,68,91.17239204596605,104.57370523498419,13.40131318901814
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,31,113.00526688011597,119.03773866807245,6.0324717879564815
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,13,119.43198748935043,121.79862544093073,2.3666379515803015
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,11,128.24961186564627,130.26639062024265,2.0167787545963733
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,16,130.6620870449596,133.66757226925213,3.005485224292528
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,34,138.0712831792451,144.6549608415273,6.583677662282184
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,50,145.07729434371242,154.90896106666546,9.831666722953031
Noatak,2024-08-25 04:38:45+00:00,162.24706778918033,17,155.3025762661795,158.53292568636948,3.230349420189981
Noatak,2024-08-26 11:41:27+00:00,338.6588935011884,15,494.00903227256924,499.2480750663399,5.239042793770636
Noatak,2024-08-26 11:41:27+00:00,338.6588935011884,13,502.4246170634992,504.821058310625,2.3964412471257788
Noatak,2024-09-04 03:01:05+00:00,317.71767519857815,13,96.97562280426764,118.63173814875815,21.6561153444905
Noatak,2024-09-06 10:04:17+00:00,293.95951332675065,17,384.95705092757436,401.74357723519194,16.786526307617578
Noatak,2024-09-06 10:04:17+00:00,293.95951332675065,13,403.76017560378074,406.35755127758387,2.5973756738031284
Noatak,2024-09-06 10:04:17+00:00,293.95951332675065,22,422.48333997454887,428.87679576805436,6.393455793505495
Noatak,2024-09-16 08:26:34+00:00,338.4511923084643,63,501.83051161609876,567.1076360559036,65.27712443980488
Noatak,2024-09-22 23:45:08+00:00,261.23801350970274,19,513.2133620337214,518.6018049977753,5.388442964053866
Noatak,2024-09-22 23:45:08+00:00,261.23801350970274,26,521.5849100854563,541.7630408242579,20.178130738801656
Noatak,2025-06-01 08:46:35+00:00,477.1666116562632,14,345.3341413585212,350.3489725660813,5.014831207560064
Noatak,2025-06-03 15:49:43+00:00,154.3089788535691,19,527.7808121613082,531.3539866526226,3.5731744913143757
Noatak,2025-06-03 15:49:43+00:00,154.3089788535691,34,531.7621587813487,538.7566533656149,6.9944945842661355
Noatak,2025-06-03 15:49:43+00:00,154.3089788535691,15,605.6979022084631,609.5274713592419,3.8295691507787524
Noatak,2025-06-04 15:50:19+00:00,293.7801825209222,32,380.15298973214163,399.97313107537013,19.8201413432285
Noatak,2025-06-04 15:50:19+00:00,293.7801825209222,13,404.1646099231347,408.36926620522394,4.204656282089218
Noatak,2025-06-04 15:50:19+00:00,293.7801825209222,24,443.464466107502,455.4973782712074,12.032912163705419
Noatak,2025-06-04 15:50:19+00:00,293.7801825209222,16,468.9515012555194,471.97176473927664,3.020263483757219
Noatak,2025-06-04 15:50:19+00:00,293.7801825209222,31,512.813165196371,518.801536385757,5.988371189386044
Noatak,2025-06-04 15:50:19+00:00,293.7801825209222,70,524.7714296639119,538.7566533656149,13.985223701702921
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,44,233.8621021244977,242.9968457194236,9.13474359492588
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,34,259.40819655216757,280.38746725273717,20.9792707005696
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,51,280.7866531051086,290.7487238292356,9.962070724126988
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,28,291.1383426284297,296.5828665284712,5.4445239000414745
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,64,296.9786563580017,311.959823955202,14.98116759720034
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,10,313.98584748688046,315.7726264143453,1.7867789274648658
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,91,316.1560072025578,334.0816663410853,17.925659138527465
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,95,334.47176056429316,353.35893631601766,18.8871757517245
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,21,355.1633844084953,359.1600738740676,3.996689465572331
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,52,360.1742693992049,370.3689411768105,10.194671777605606
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,11,372.9855030203939,374.9742871639621,1.988784143568239
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,12,375.3796028544649,377.5573454751546,2.177742620689685
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,15,377.9657752762024,380.7318285980386,2.766053321836182
Noatak,2025-06-12 07:09:19+00:00,382.087653057788,14,381.12960443912414,383.732111838128,2.602507399003855
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,11,151.90623745973227,155.10837466555213,3.2021372058198665
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,15,155.50291109967506,158.33143332561568,2.828522225940617
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,11,161.742755321114,163.73032478120686,1.9875694600928568
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,44,173.34817480746324,181.9886223578256,8.640447550362353
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,12,185.20249618922787,187.41263043138935,2.210134242161473
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,14,188.85913354959112,191.49633859959383,2.6372050500027058
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,13,192.11776739856626,194.7221903524394,2.6044229538731543
Noatak,2025-06-13 07:09:54+00:00,162.67940160422705,135,195.12268112696282,221.92405715372925,26.801376026766434
Noatak,2025-06-13 14:12:02+00:00,114.8975989925874,11,597.4812150138803,599.4779822505292,1.9967672366489069
Noatak,2025-06-13 14:12:02+00:00,114.8975989925874,13,601.4754208963199,607.1189500080945,5.643529111774683
Noatak,2025-06-13 14:12:02+00:00,114.8975989925874,15,671.3476492318276,674.1417317071159,2.794082475288292
Noatak,2025-06-13 14:12:02+00:00,114.8975989925874,17,684.7763426522213,687.975364797936,3.199022145714707
Noatak,2025-06-13 14:12:02+00:00,114.8975989925874,10,691.9985503030705,693.8055589364478,1.807008633377336
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,247,355.3495655852295,404.5508417532475,49.201276168017955
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,183,405.567244565567,443.66621116240486,38.09896659683784
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,53,444.66308139802214,457.5104098543699,12.847328456347782
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,101,457.91691546477267,481.9989108683217,24.081995403549
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,16,485.40022022553245,488.38434266488,2.9841224393475727
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,11,488.98576552814257,491.1719926380557,2.1862271099131476
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,79,501.62627120647494,565.3152053140685,63.68893410759358
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,12,565.7076732333219,567.9080570099409,2.2003837766189918
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,24,568.5198166533132,575.3269536949002,6.807137041586998
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,62,577.5156839804058,590.1038297492325,12.588145768826735
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,73,590.504686773331,605.2977158798733,14.793029106542349
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,19,605.6979022084631,609.3289231725427,3.6310209640795392
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,30,609.7215899145139,615.4982486122615,5.776658697747621
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,28,618.4647760349434,623.8481777199518,5.38340168500838
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,16,624.2323857261005,627.4090419186188,3.176656192518294
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,25,628.0149905557755,632.7685272461434,4.753536690367923
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,66,633.162855828064,646.3434694247101,13.180613596646026
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,29,646.7149046804404,652.3428967114579,5.62799203101747
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,60,653.1955747078945,665.1225313614193,11.926956653524826
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,11,666.9333234377734,669.1132499961177,2.1799265583442775
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,24,669.540803174129,674.1417317071159,4.600928532986927
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,20,674.5485204215181,678.3542151955821,3.8056947740640226
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,22,678.9523769139903,683.1769275437316,4.224550629741316
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,18,683.5748973500828,686.9836404104238,3.4087430603410667
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,14,687.3897167402953,690.0068749892687,2.6171582489733964
Noatak,2025-06-14 14:12:33+00:00,339.0549061918246,11,692.1993355328173,694.4044717770541,2.2051362442368827
Noatak,2025-06-16 14:13:39+00:00,277.36290457506277,230,9.566789268214329,79.90752749956256,70.34073823134824
Noatak,2025-06-16 14:13:39+00:00,277.36290457506277,586,83.52149300853607,253.8143761387818,170.29288313024574
Noatak,2025-06-16 14:13:39+00:00,277.36290457506277,40,254.21159841265265,262.0533663207423,7.841767908089679
Noatak,2025-06-16 14:13:39+00:00,277.36290457506277,91,262.4431193956712,280.38746725273717,17.944347857065964
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,15,381.9376464421341,384.74045378435216,2.8028073422180455
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,12,385.1592793067582,387.3688154846856,2.2095361779274185
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,41,389.5742216949762,397.57088569940987,7.996664004433683
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,20,399.97313107537013,403.76017560378074,3.787044528410604
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,35,406.5599269177633,413.57401752060616,7.014090602842884
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,34,415.798827500094,422.48333997454887,6.684512474454891
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,23,422.8027548628943,427.0624645340395,4.259709671145231
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,49,429.2234176282606,438.8433290237715,9.619911395510883
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,11,441.04672495840424,443.0518574850933,2.005132526689067
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,20,445.67422462513315,449.48280197238654,3.80857734725339
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,39,449.88588426127933,457.5104098543699,7.6245255930905955
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,53,457.91691546477267,469.1642555573245,11.247340092551838
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,40,469.7516971299352,477.6002980680957,7.848600938160473
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,10,478.1853714411311,480.20432906979204,2.018957628660928
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,13,482.40500032082684,484.7958204101876,2.3908200893607727
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,13,485.40022022553245,487.7865040377899,2.3862838122574317
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,18,564.7101466221566,568.1060168766854,3.395870254528859
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,22,568.5198166533132,572.7038034691479,4.183986815834714
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,23,577.9349011454765,585.7044147326812,7.769513587204756
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,14,587.3096297931432,590.1038297492325,2.794199956089301
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,13,590.504686773331,592.8888204682207,2.3841336948897833
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,20,593.2921881000613,597.087649044876,3.7954609448147494
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,59,597.4812150138803,609.3289231725427,11.847708158662385
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,27,609.7215899145139,614.9034542073841,5.181864292870273
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,67,619.8563936726393,632.956127945899,13.099734273259628
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,14,635.1543435336129,637.7499973986925,2.595653865079612
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,12,638.1434154731598,640.3325804404474,2.1891649672875246
Noatak,2025-06-21 05:31:07+00:00,268.10312432651426,22,642.9580069528173,646.8848928120194,3.926885859202116
Noatak,2025-06-22 05:31:42+00:00,489.57752111036297,10,19.669815331706662,22.06611541254278,2.3963000808361166
Noatak,2025-06-22 05:31:42+00:00,489.57752111036297,27,43.6031522637125,49.772333640270894,6.169181376558392
Noatak,2025-06-22 05:31:42+00:00,489.57752111036297,14,255.82169515357836,258.430512293057,2.6088171394786457
Noatak,2025-06-22 05:31:42+00:00,489.57752111036297,13,267.6562300791865,270.06624653211514,2.4100164529286303
Noatak,2025-06-22 05:31:42+00:00,489.57752111036297,28,271.068023472886,276.4330097130951,5.3649862402090776
Noatak,2025-06-22 05:31:42+00:00,489.57752111036297,27,390.56587334336865,395.79318416500405,5.227310821635399
Noatak,2025-06-22 05:31:42+00:00,489.57752111036297,11,417.29010818428844,419.22031542933485,1.9302072450464038
Noatak,2025-06-23 05:32:12+00:00,317.9174405870637,10,70.08835570987661,71.88699521967337,1.7986395097967574
Noatak,2025-06-24 12:34:49+00:00,226.6460113741873,12,597.2837846784373,599.4779822505292,2.1941975720918663
Noatak,2025-06-24 12:34:49+00:00,226.6460113741873,14,684.370091109955,686.9836404104238,2.6135493004688897
Noatak,2025-06-25 12:35:24+00:00,294.18108758679256,10,569.3154959898997,571.127337661719,1.8118416718193657
Noatak,2025-06-26 12:35:53.500000+00:00,202.4626302536288,11,244.60783516820462,254.01297086445956,9.405135696254945
Noatak,2025-07-01 03:53:23+00:00,197.7866570113576,12,593.8768737856094,597.2837846784373,3.4069108928279093
Noatak,2025-07-02 03:53:59+00:00,269.9357873826601,10,408.36926620522394,410.46789053722756,2.0986243320036237
Noatak,2025-07-12 02:16:14+00:00,267.335842331068,11,520.3796020314586,542.754020133683,22.374418102224354
Noatak,2025-07-16 09:20:30+00:00,293.5767772061026,12,370.5788013166634,372.9855030203939,2.406701703730505
Noatak,2025-07-26 07:42:44+00:00,338.8608638034879,16,504.4334286641227,507.4258182227205,2.9923895585978357
Noatak,2025-07-26 07:42:44+00:00,338.8608638034879,11,509.61960371473515,512.6098074501954,2.990203735460227
Noatak,2025-08-06 06:05:33+00:00,293.15817302368936,15,376.37544270331426,380.56545645831557,4.190013755001303
Noatak,2025-08-07 06:06:03+00:00,202.24629426899924,13,223.49006181294766,226.2897039086247,2.7996420956770294
Noatak,2025-08-11 21:23:32+00:00,197.7866570113576,14,589.4866326485452,593.4936456808796,4.007013032334385
Noatak,2025-08-12 21:24:07+00:00,269.7361654740477,13,406.35755127758387,425.21059196872665,18.85304069114278
Noatak,2025-08-14 21:25:08+00:00,162.24706778918033,25,120.42166812805665,125.23380802379069,4.812139895734035
Noatak,2025-08-16 04:27:48+00:00,338.8608638034879,36,492.20276945028684,502.63081127186825,10.428041821581417
Noatak,2025-08-16 04:27:48+00:00,338.8608638034879,11,503.2353329314012,506.0225805019839,2.7872475705826787
Noatak,2025-08-16 04:27:48+00:00,338.8608638034879,13,506.4242010340833,510.6139888586758,4.189787824592486
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,13,229.25467825952992,231.98167992087278,2.727001661342854
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,11,232.88393795096994,234.85219836042594,1.9682604094560077
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,28,235.24011994602577,240.60109350781383,5.360973561788057
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,26,243.41575769480067,248.39449074376313,4.978733048962454
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,19,249.80042043267798,253.40129074911684,3.600870316438858
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,22,254.21159841265265,258.430512293057,4.218913880404358
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,11,262.4431193956712,264.4548900381023,2.011770642431088
Noatak,2025-08-24 19:47:28+00:00,317.7112345090585,120,264.85555898992124,317.7561789395632,52.900619949641964
Noatak,2025-08-26 02:50:04+00:00,227.0618304354552,10,616.6891012457572,620.8656405792243,4.176539333467076
Noatak,2025-08-26 02:50:04+00:00,227.0618304354552,15,623.2370999369208,626.225793051866,2.9886931149452494
Noatak,2025-08-26 02:50:04+00:00,227.0618304354552,10,628.0149905557755,629.8059568567772,1.7909663010017312
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,468,283.56763992206857,381.31862804158834,97.75098811951977
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,31,397.17579243141097,404.5508417532475,7.375049321836514
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,13,404.97522787305587,408.36926620522394,3.3940383321680656
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,231,409.35636147889653,490.58624189092757,81.22988041203104
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,12,497.0308687275831,499.2480750663399,2.217206338756796
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,21,512.813165196371,516.7947562189124,3.9815910225414655
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,15,517.2218232523499,520.178644371782,2.9568211194321066
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,164,520.5796578829937,553.1403141410839,32.56065625809015
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,35,553.7504124947739,560.5224927112583,6.772080216484483
Noatak,2025-08-27 02:50:37+00:00,291.14128204282656,63,562.3289226214996,574.7089219648951,12.379999343395525
Noatak,2025-08-28 02:51:09+00:00,203.049799904255,416,144.47320110537538,228.16905799693322,83.69585689155784
Noatak,2025-08-28 02:51:09+00:00,203.049799904255,461,233.08368950779396,347.5230010096304,114.43931150183641
Noatak,2025-08-29 02:51:45+00:00,206.2541774220748,122,9.176176603562986,40.81785020094625,31.641673597383267
Noatak,2025-08-29 02:51:45+00:00,206.2541774220748,541,48.79100210107975,209.27874009974917,160.48773799866942
Noatak,2025-09-02 18:09:13+00:00,279.3681214220491,18,480.82062798180766,484.1903026772704,3.36967469546272
Noatak,2025-09-02 18:09:13+00:00,279.3681214220491,11,569.5118688822827,571.514961815443,2.00309293316036
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,161,7.4303015058901485,81.32737045416441,73.89706894827427
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,10,81.92004677224487,83.72210883665372,1.8020620644088439
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,14,84.54922797773087,87.34904563813039,2.799817660399526
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,42,91.17239204596605,99.37865879306749,8.206266747101438
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,15,101.77624121225294,104.57370523498419,2.7974640227312477
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,32,116.41910275704431,122.62450307193235,6.205400314888038
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,13,123.22756623125353,125.62286092461386,2.395294693360327
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,13,126.02581049154308,128.43093834103666,2.4051278494935815
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,14,141.86520939557653,144.47320110537538,2.6079917097988528
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,22,145.07729434371242,149.28511981005087,4.2078254663384485
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,20,150.8915112024257,154.70266099676684,3.8111497943411337
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,18,158.33143332561568,161.742755321114,3.4113219954983265
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,17,167.13580992340133,170.34070381073704,3.2048938873357145
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,13,200.72810910631014,203.0708474572279,2.342738350917756
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,13,217.41536543872786,219.84943752437755,2.4340720856496887
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,23,231.0269377482276,235.64791255066396,4.620974802436365
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,15,245.8061946270741,258.82912413329126,13.022929506217167
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,27,270.06624653211514,280.58864542260613,10.52239889049099
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,11,287.3386747329668,289.32878851902456,1.9901137860577478
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,14,291.34000896046075,293.96519968835105,2.625190727890299
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,16,297.9664453194608,301.01343885215067,3.0469935326898963
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,11,302.58445203818417,304.55063958760894,1.9661875494247738
Noatak,2025-09-03 18:09:40+00:00,378.33059151672325,17,324.7105715704884,328.0875929287449,3.3770213582565134
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,26,59.447834753691595,65.74476424209772,6.296929488406121
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,69,66.132410969947,82.33098633120103,16.19857536125403
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,25,82.73333418578763,87.5476397526648,4.814305566877167
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,43,90.99233540875997,99.37865879306749,8.386323384307516
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,28,99.78277112551066,105.19742900302744,5.414657877516774
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,10,108.20831257003907,109.99283287306979,1.7845203030307175
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,23,120.60612014110225,125.0294705423991,4.423350401296844
Noatak,2025-09-04 18:10:13+00:00,162.04658347548144,10,144.47320110537538,146.25684547586812,1.7836443704927376
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,19,583.3158157849167,586.9009448066754,3.5851290217586893
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,17,587.3096297931432,590.504686773331,3.195056980187701
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,78,591.090481852034,609.3289231725427,18.238441320508628
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,27,609.7215899145139,614.9034542073841,5.181864292870273
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,14,615.4982486122615,618.0720366733179,2.5737880610564616
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,147,618.4647760349434,651.7759354728711,33.3111594379277
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,64,653.3769253978033,666.1177611921593,12.740835794355917
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,12,668.7315724826383,670.9288109108321,2.1972384281938275
Noatak,2025-09-05 01:12:22+00:00,114.68905602993368,115,671.5436639335552,694.4044717770541,22.860807843498947
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,164,355.3495655852295,388.1717655455944,32.822199960364856
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,73,389.5742216949762,403.9644570629988,14.390235368022616
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,110,405.97119369350673,427.9039801170112,21.932786423504467
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,54,429.04245515409536,440.6412737734915,11.598818619396127
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,14,441.04672495840424,443.66621116240486,2.619486204000623
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,236,444.85852696254216,494.4165204729851,49.55799351044294
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,82,496.010280753459,576.5247905151248,80.51450976166575
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,159,576.9232710123434,609.3289231725427,32.405652160199224
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,26,609.7215899145139,614.9034542073841,5.181864292870273
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,39,618.4647760349434,626.0331482659208,7.568372230977388
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,107,626.6241335058238,648.1952009049163,21.5710673990925
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,18,648.6208567124426,652.1676090440046,3.546752331562061
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,59,654.2796666203728,666.1177611921593,11.838094571786428
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,11,669.3229428073284,671.3476492318276,2.024706424499186
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,18,671.7441101116692,675.1499671710116,3.4058570593423383
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,10,676.747124665619,678.546515947741,1.7993912821219737
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,16,683.9817160500693,686.9836404104238,3.0019243603545647
Noatak,2025-09-06 01:12:51+00:00,339.0549061918246,18,687.3897167402953,690.7909296451772,3.401212904881959
Noatak,2025-09-07 01:13:23+00:00,264.0712238820938,11,205.4813408524703,207.46237896821816,1.9810381157478503
Noatak,2025-09-07 01:13:23+00:00,264.0712238820938,76,207.8662129055912,223.09131485273474,15.225101947143543
Noatak,2025-09-07 01:13:23+00:00,264.0712238820938,33,224.07392627124625,230.39695070206238,6.323024430816133
Noatak,2025-09-07 01:13:23+00:00,264.0712238820938,60,231.0269377482276,242.9968457194236,11.969907971195994
